Tamanho,AVL_Media,RB_Media,B1_Media,B5_Media,B10_Media
339,0.00,9391.20,0.00,0.00,0.00
340,0.00,9448.00,0.00,0.00,0.00
341,0.00,9475.80,0.00,0.00,0.00
342,0.00,9434.50,0.00,0.00,0.00
343,0.00,9550.20,0.00,0.00,0.00
344,0.00,9597.70,0.00,0.00,0.00
345,0.00,9622.00,0.00,0.00,0.00
346,0.00,9580.30,0.00,0.00,0.00
347,0.00,9616.40,0.00,0.00,0.00
348,0.00,9690.30,0.00,0.00,0.00
349,0.00,9692.00,0.00,0.00,0.00
350,0.00,9787.00,0.00,0.00,0.00
351,0.00,9795.10,0.00,0.00,0.00
352,0.00,9824.30,0.00,0.00,0.00
353,0.00,9789.70,0.00,0.00,0.00
354,0.00,9875.40,0.00,0.00,0.00
355,0.00,9933.80,0.00,0.00,0.00
356,0.00,10045.70,0.00,0.00,0.00
357,0.00,9938.30,0.00,0.00,0.00
358,0.00,10026.80,0.00,0.00,0.00
359,0.00,10036.60,0.00,0.00,0.00
360,0.00,10053.40,0.00,0.00,0.00
361,0.00,10066.20,0.00,0.00,0.00
362,0.00,10104.20,0.00,0.00,0.00
363,0.00,10173.80,0.00,0.00,0.00
364,0.00,10215.90,0.00,0.00,0.00
365,0.00,10182.30,0.00,0.00,0.00
366,0.00,10181.50,0.00,0.00,0.00
367,0.00,10265.90,0.00,0.00,0.00
368,0.00,10368.10,0.00,0.00,0.00
369,0.00,10339.70,0.00,0.00,0.00
370,0.00,10410.00,0.00,0.00,0.00
371,0.00,10386.30,0.00,0.00,0.00
372,0.00,10462.50,0.00,0.00,0.00
373,0.00,10485.50,0.00,0.00,0.00
374,0.00,10500.90,0.00,0.00,0.00
375,0.00,10450.20,0.00,0.00,0.00
376,0.00,10523.00,0.00,0.00,0.00
377,0.00,10603.70,0.00,0.00,0.00
378,0.00,10591.00,0.00,0.00,0.00
379,0.00,10691.20,0.00,0.00,0.00
380,0.00,10673.20,0.00,0.00,0.00
381,0.00,10750.90,0.00,0.00,0.00
382,0.00,10777.20,0.00,0.00,0.00
