Tamanho,AVL_Media,RB_Media,B1_Media,B5_Media,B10_Media
302,209325.30,0.00,0.00,0.00,0.00
303,210064.30,0.00,0.00,0.00,0.00
304,212215.90,0.00,0.00,0.00,0.00
305,213552.50,0.00,0.00,0.00,0.00
306,213291.20,0.00,0.00,0.00,0.00
307,217238.10,0.00,0.00,0.00,0.00
308,219036.30,0.00,0.00,0.00,0.00
309,219283.30,0.00,0.00,0.00,0.00
310,219714.10,0.00,0.00,0.00,0.00
311,221318.70,0.00,0.00,0.00,0.00
312,223830.00,0.00,0.00,0.00,0.00
313,225285.80,0.00,0.00,0.00,0.00
314,225595.90,0.00,0.00,0.00,0.00
315,229226.50,0.00,0.00,0.00,0.00
316,229255.70,0.00,0.00,0.00,0.00
317,230691.90,0.00,0.00,0.00,0.00
318,233192.30,0.00,0.00,0.00,0.00
319,234436.60,0.00,0.00,0.00,0.00
320,236677.50,0.00,0.00,0.00,0.00
321,235907.50,0.00,0.00,0.00,0.00
322,240543.80,0.00,0.00,0.00,0.00
323,238827.60,0.00,0.00,0.00,0.00
324,241009.60,0.00,0.00,0.00,0.00
325,242557.50,0.00,0.00,0.00,0.00
326,244020.50,0.00,0.00,0.00,0.00
327,247641.90,0.00,0.00,0.00,0.00
328,246026.30,0.00,0.00,0.00,0.00
329,247819.70,0.00,0.00,0.00,0.00
330,249049.30,0.00,0.00,0.00,0.00
331,251228.90,0.00,0.00,0.00,0.00
332,253260.70,0.00,0.00,0.00,0.00
333,254241.90,0.00,0.00,0.00,0.00
334,256264.70,0.00,0.00,0.00,0.00
335,256888.30,0.00,0.00,0.00,0.00
336,259633.00,0.00,0.00,0.00,0.00
337,260789.40,0.00,0.00,0.00,0.00
338,261077.90,0.00,0.00,0.00,0.00
339,262308.90,0.00,0.00,0.00,0.00
340,263724.80,0.00,0.00,0.00,0.00
341,263787.60,0.00,0.00,0.00,0.00
342,267585.70,0.00,0.00,0.00,0.00
343,268107.80,0.00,0.00,0.00,0.00
344,270330.60,0.00,0.00,0.00,0.00
345,273869.70,0.00,0.00,0.00,0.00
346,276886.90,0.00,0.00,0.00,0.00
347,276700.20,0.00,0.00,0.00,0.00
348,279603.60,0.00,0.00,0.00,0.00
349,281977.70,0.00,0.00,0.00,0.00
350,282211.80,0.00,0.00,0.00,0.00
351,280589.00,0.00,0.00,0.00,0.00
352,283884.70,0.00,0.00,0.00,0.00
353,283741.80,0.00,0.00,0.00,0.00
