Tamanho,AVL_Media,RB_Media,B1_Media,B5_Media,B10_Media
451,640012.90,0.00,0.00,0.00,0.00
452,636004.80,0.00,0.00,0.00,0.00
453,647859.60,0.00,0.00,0.00,0.00
454,649417.50,0.00,0.00,0.00,0.00
455,650595.90,0.00,0.00,0.00,0.00
456,653404.90,0.00,0.00,0.00,0.00
457,649203.20,0.00,0.00,0.00,0.00
458,661908.40,0.00,0.00,0.00,0.00
459,668450.00,0.00,0.00,0.00,0.00
460,662567.70,0.00,0.00,0.00,0.00
461,670007.20,0.00,0.00,0.00,0.00
462,673275.60,0.00,0.00,0.00,0.00
463,680214.40,0.00,0.00,0.00,0.00
464,679182.40,0.00,0.00,0.00,0.00
465,677457.40,0.00,0.00,0.00,0.00
466,687010.50,0.00,0.00,0.00,0.00
467,687323.10,0.00,0.00,0.00,0.00
468,691721.60,0.00,0.00,0.00,0.00
469,692122.40,0.00,0.00,0.00,0.00
470,695423.10,0.00,0.00,0.00,0.00
471,703614.00,0.00,0.00,0.00,0.00
472,696296.90,0.00,0.00,0.00,0.00
473,705765.40,0.00,0.00,0.00,0.00
474,705391.00,0.00,0.00,0.00,0.00
475,706614.70,0.00,0.00,0.00,0.00
476,710727.30,0.00,0.00,0.00,0.00
477,714867.20,0.00,0.00,0.00,0.00
478,712841.70,0.00,0.00,0.00,0.00
479,722607.00,0.00,0.00,0.00,0.00
480,737373.10,0.00,0.00,0.00,0.00
481,729374.70,0.00,0.00,0.00,0.00
482,730235.80,0.00,0.00,0.00,0.00
483,727536.80,0.00,0.00,0.00,0.00
484,731965.00,0.00,0.00,0.00,0.00
485,741757.80,0.00,0.00,0.00,0.00
486,745223.90,0.00,0.00,0.00,0.00
487,744367.90,0.00,0.00,0.00,0.00
488,754895.60,0.00,0.00,0.00,0.00
489,753364.20,0.00,0.00,0.00,0.00
490,752503.30,0.00,0.00,0.00,0.00
491,754805.40,0.00,0.00,0.00,0.00
492,767596.70,0.00,0.00,0.00,0.00
493,757307.70,0.00,0.00,0.00,0.00
494,757015.50,0.00,0.00,0.00,0.00
495,771786.40,0.00,0.00,0.00,0.00
496,770148.50,0.00,0.00,0.00,0.00
497,770654.00,0.00,0.00,0.00,0.00
498,779664.00,0.00,0.00,0.00,0.00
499,784241.30,0.00,0.00,0.00,0.00
500,783437.30,0.00,0.00,0.00,0.00
501,777656.70,0.00,0.00,0.00,0.00
502,784543.20,0.00,0.00,0.00,0.00
503,793540.50,0.00,0.00,0.00,0.00
504,800523.70,0.00,0.00,0.00,0.00
505,800692.00,0.00,0.00,0.00,0.00
506,798473.90,0.00,0.00,0.00,0.00
507,808896.60,0.00,0.00,0.00,0.00
508,809721.90,0.00,0.00,0.00,0.00
509,813066.70,0.00,0.00,0.00,0.00
510,811524.50,0.00,0.00,0.00,0.00
511,815514.20,0.00,0.00,0.00,0.00
512,823044.00,0.00,0.00,0.00,0.00
513,830343.20,0.00,0.00,0.00,0.00
514,819533.40,0.00,0.00,0.00,0.00
515,830187.30,0.00,0.00,0.00,0.00
516,829907.10,0.00,0.00,0.00,0.00
517,829897.20,0.00,0.00,0.00,0.00
518,848753.80,0.00,0.00,0.00,0.00
519,843613.70,0.00,0.00,0.00,0.00
520,846639.70,0.00,0.00,0.00,0.00
521,844580.70,0.00,0.00,0.00,0.00
522,850173.80,0.00,0.00,0.00,0.00
523,857532.50,0.00,0.00,0.00,0.00
524,856775.90,0.00,0.00,0.00,0.00
525,861792.30,0.00,0.00,0.00,0.00
526,863073.30,0.00,0.00,0.00,0.00
527,869802.60,0.00,0.00,0.00,0.00
528,869384.20,0.00,0.00,0.00,0.00
529,868637.80,0.00,0.00,0.00,0.00
530,878585.50,0.00,0.00,0.00,0.00
531,876163.00,0.00,0.00,0.00,0.00
532,889925.50,0.00,0.00,0.00,0.00
533,880549.70,0.00,0.00,0.00,0.00
534,885688.80,0.00,0.00,0.00,0.00
535,906649.00,0.00,0.00,0.00,0.00
536,888317.00,0.00,0.00,0.00,0.00
537,908363.50,0.00,0.00,0.00,0.00
538,909202.10,0.00,0.00,0.00,0.00
539,904988.10,0.00,0.00,0.00,0.00
540,912093.90,0.00,0.00,0.00,0.00
541,912351.30,0.00,0.00,0.00,0.00
542,921503.80,0.00,0.00,0.00,0.00
543,923886.80,0.00,0.00,0.00,0.00
544,921581.50,0.00,0.00,0.00,0.00
545,926685.50,0.00,0.00,0.00,0.00
546,932971.60,0.00,0.00,0.00,0.00
547,930466.40,0.00,0.00,0.00,0.00
